smiles,type
C1=C(C=C(C=C1C(=O)Cl)C(=O)Cl)C(=O)Cl,0.0
C1=C(C=C(C=C1C(=O)O)[N+](=O)[O-])C(=O)O,0.0
C1=C(C=C(C=C1C(=O)O)C(=O)O)C(=O)O,0.0
C1=C(C=C(C=C1C(=O)O)S(=O)(=O)[O-])C(=O)O.[Na+],0.0
C1=C(C=C(C=C1Cl)Cl)C(=O)O,0.0
C1=C(C=C(C=C1Cl)Cl)Cl,0.0
C1=C(C=C(C=C1Cl)Cl)N,0.0
C1=C(C=C(C=C1Cl)Cl)O,1.0
C1=C(C=C(C=C1N)N)C(=O)O,0.0
C1=C(C=C(C=C1O)O)O.O.O,0.0
C1=C(C=C2C(=C1O)O[Bi]O2)C(=O)O.O,0.0
C1=C(N=C(N=C1Cl)Cl)Cl,0.0
C1=C(N=C(N=C1Cl)N)Cl,0.0
C1=C(N=C(NC1=O)N)N,0.0
C1=C(N=C(S1)N)/C(=N/OCC(=O)[O-])/C(=O)N[C@H]2[C@H](N(C2=O)S(=O)(=O)[O-])COC(=O)N.[Na+].[Na+],0.0
C1=C(N=C(S1)N)CC(=O)O,0.0
C1=C(N=C(S1)N=C(N)N)CSCC/C(=N/S(=O)(=O)N)/N,0.0
C1=C(N=CS1)C#N,0.0
C1=C(NC(=O)N=C1)N,0.0
C1=C(NC(=O)NC1=O)C(=O)O,0.0
C1=C(NC=N1)/C=C/C(=O)O,0.0
C1=C(NC=N1)C[C@@H](C(=O)O)[N-]C(=O)CCN.[Zn],0.0
C1=C(NC=N1)C[C@@H](C(=O)O)N.Cl,0.0
C1=C(NC=N1)CCN,0.0
C1=C(NN=C1)CCN.Cl,0.0
C1=C(OC(=C1)[N+](=O)[O-])/C=C/C(=NN=C(N)N)/C=C/C2=CC=C(O2)[N+](=O)[O-],1.0
C1=C(OC(=C1)C(=O)NCC(=O)O)CO,0.0
C1=C(OC(=C1)C(=O)O)CO,0.0
C1=C(OC(=C1)C=O)CO,0.0
C1=C(OC=C(C1=O)O)CO,0.0
C1=C(SC(=N1)N)[N+](=O)[O-],1.0
C1=C[N+](=CC=C1[N+](=O)[O-])[O-],0.0
C1=C2C(=CC(=C1Cl)S(=O)(=O)N)S(=O)(=O)N=CN2,0.0
C1=C2C(=CC(=C1Cl)S(=O)(=O)N)S(=O)(=O)NC(N2)C(Cl)Cl,0.0
C1=C2C(=CC3=C1C(=O)OC3=O)C(=O)OC2=O,0.0
C1=C2C=C(C=C(C2=C(C=C1S(=O)(=O)[O-])N)O)S(=O)(=O)O.[Na+],0.0
C1=C2C=C(C=C(C2=C(C=C1S(=O)(=O)[O-])N)O)S(=O)(=O)O.O.[Na+],0.0
C1=C2C3=C(C(=C1O)O)OC(=O)C4=CC(=C(C(=C43)OC2=O)O)O,0.0
C1=CC(=C(C(=C1)C(=O)O)C(=O)O)C(=O)O,0.0
C1=CC(=C(C(=C1)Cl)/C=N/N=C(N)N)Cl,0.0
C1=CC(=C(C(=C1)Cl)C#N)Cl,0.0
C1=CC(=C(C(=C1)Cl)C(=O)Cl)Cl,0.0
C1=CC(=C(C(=C1)Cl)C(=O)O)Cl,0.0
C1=CC(=C(C(=C1)Cl)C(=S)N)Cl,0.0
C1=CC(=C(C(=C1)Cl)C=O)Cl,0.0
C1=CC(=C(C(=C1)Cl)CC(=O)N=C(N)N)Cl.Cl,0.0
C1=CC(=C(C(=C1)Cl)Cl)[N+](=O)[O-],0.0
C1=CC(=C(C(=C1)Cl)Cl)C(=O)O,0.0
C1=CC(=C(C(=C1)Cl)Cl)Cl,0.0
C1=CC(=C(C(=C1)Cl)Cl)O,1.0
C1=CC(=C(C(=C1)Cl)COC(CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl)Cl,0.0
C1=CC(=C(C(=C1)Cl)O)Cl,0.0
C1=CC(=C(C(=C1)Cl)S(=O)(=O)Cl)Cl,0.0
C1=CC(=C(C(=C1)F)C#N)F,0.0
C1=CC(=C(C(=C1)F)C(=O)NC(=O)NC2=CC(=C(C(=C2)Cl)OC(C(F)F)(F)F)Cl)F,1.0
C1=CC(=C(C(=C1)F)C(=O)NC(=O)NC2=CC(=C(C(=C2)Cl)OC3=C(C=C(C=N3)C(F)(F)F)Cl)Cl)F,1.0
C1=CC(=C(C(=C1)F)C(=O)NC(=O)NC2=CC(=C(C(=C2F)Cl)F)Cl)F,0.0
C1=CC(=C(C(=C1)F)C(=O)NC(=O)NC2=CC(=C(C=C2)Cl)OC3=C(C=C(C=N3)C(F)(F)F)Cl)F,1.0
C1=CC(=C(C(=C1)F)C(=O)NC(=O)NC2=CC(=C(C=C2)OC(C(OC(F)(F)F)F)(F)F)Cl)F,0.0
C1=CC(=C(C(=C1)F)C(=O)NC(=O)NC2=CC(=C(C=C2Cl)OC(C(C(F)(F)F)F)(F)F)Cl)F,1.0
C1=CC(=C(C(=C1)F)C(=O)NC(=O)NC2=CC=C(C=C2)Cl)F,0.0
C1=CC(=C(C(=C1)F)CN2C=C(N=N2)C(=O)N)F,0.0
C1=CC(=C(C(=C1[N+](=O)[O-])Cl)Cl)Cl,0.0
C1=CC(=C(C(=C1C(=O)C2=CC(=C(C(=C2)O)O)O)O)O)O,1.0
C1=CC(=C(C(=C1C2=C(C(=C(C=C2)Cl)Cl)Cl)Cl)Cl)Cl,1.0
C1=CC(=C(C(=C1Cl)C(=O)O)Cl)Cl,0.0
C1=CC(=C(C(=C1Cl)CC(=O)O)Cl)Cl,0.0
C1=CC(=C(C(=C1Cl)Cl)Cl)Cl,0.0
C1=CC(=C(C(=C1Cl)O)Cl)Cl,1.0
C1=CC(=C(C(=C1CNNC(=O)C(CO)N)O)O)O.Cl,0.0
C1=CC(=C(C(=C1O)Cl)Cl)Cl,1.0
C1=CC(=C(C=C1/C=C/C(=O)O)O)O,0.0
C1=CC(=C(C=C1/C=C/C(=O)O[C@@H](C(=O)O)[C@@H](OC(=O)/C=C/C2=CC(=C(C=C2)O)O)C(=O)O)O)O,0.0
C1=CC(=C(C=C1[As](=O)(O)O)[N+](=O)[O-])O,0.0
C1=CC(=C(C=C1[C@@H]([C@@H](C(=O)O)N)O)O)O,1.0
C1=CC(=C(C=C1[C@H](CN)O)O)O,0.0
C1=CC(=C(C=C1[C@H](CN)O)O)O.C(C(C(=O)O)O)(C(=O)O)O.C(C(C(=O)O)O)(C(=O)O)O,0.0
C1=CC(=C(C=C1[N+](=O)[O-])[N+](=O)[O-])F,1.0
C1=CC(=C(C=C1[N+](=O)[O-])[N+](=O)[O-])N,1.0
C1=CC(=C(C=C1[N+](=O)[O-])[N+](=O)[O-])O,1.0
C1=CC(=C(C=C1[N+](=O)[O-])[N+](=O)[O-])O/N=C/C2=CC(=C(C(=C2)Br)O)Br,1.0
C1=CC(=C(C=C1[N+](=O)[O-])[N+](=O)[O-])S(=O)(=O)O.O.O,0.0
C1=CC(=C(C=C1[N+](=O)[O-])[N+](=O)[O-])SC#N,1.0
C1=CC(=C(C=C1[N+](=O)[O-])Cl)C(=O)N,0.0
C1=CC(=C(C=C1[N+](=O)[O-])Cl)Cl,0.0
C1=CC(=C(C=C1[N+](=O)[O-])Cl)F,0.0
C1=CC(=C(C=C1[N+](=O)[O-])Cl)NC(=O)C2=C(C=CC(=C2)Cl)O,1.0
C1=CC(=C(C=C1[N+](=O)[O-])N)C(=O)O,1.0
C1=CC(=C(C=C1[N+](=O)[O-])N)N,1.0
C1=CC(=C(C=C1[N+](=O)[O-])N)O,1.0
C1=CC(=C(C=C1[N+](=O)[O-])O)N,1.0
C1=CC(=C(C=C1[N+](=O)[O-])OCCO)NCCO,0.0
C1=CC(=C(C=C1[N+](=O)[O-])S(=O)(=O)[O-])/C=C/C2=C(C=C(C=C2)[N+](=O)[O-])S(=O)(=O)[O-].[Na+].[Na+],0.0
C1=CC(=C(C=C1Br)Br)OC2=C(C=C(C=C2)Br)Br,1.0
C1=CC(=C(C=C1Br)Br)OC2=CC(=C(C=C2Br)Br)Br,1.0
C1=CC(=C(C=C1C(=N)N)Br)OCCCOC2=C(C=C(C=C2)C(=N)N)Br.Cl.Cl,0.0
C1=CC(=C(C=C1C(=O)C2=C(C=C(C=C2)O)O)O)O,1.0
C1=CC(=C(C=C1C(=O)Cl)Cl)F,0.0
C1=CC(=C(C=C1C(=O)O)C(=O)O)C(=O)O,0.0
C1=CC(=C(C=C1C(=O)O)Cl)Cl,0.0
C1=CC(=C(C=C1C(=O)O)N)Cl,0.0
C1=CC(=C(C=C1C(=O)O)O)O,0.0
C1=CC(=C(C=C1C(F)(F)F)[N+](=O)[O-])Cl,0.0
C1=CC(=C(C=C1C(F)(F)F)Cl)Cl,0.0
C1=CC(=C(C=C1C(F)(F)F)Cl)OC2=CC(=C(C=C2)[N+](=O)[O-])C(=O)[O-].[Na+],0.0
C1=CC(=C(C=C1C(F)(F)F)Cl)OC2=CC(=C(C=C2)[N+](=O)[O-])C(=O)O,0.0
C1=CC(=C(C=C1C[C@@H](C(=O)O)N)I)OC2=CC(=C(C(=C2)I)O)I,0.0
C1=CC(=C(C=C1C[C@@H](C(=O)O)N)O)O,0.0
C1=CC(=C(C=C1C=C(C#N)C#N)O)O,1.0
C1=CC(=C(C=C1C=O)[N+](=O)[O-])Cl,0.0
C1=CC(=C(C=C1C=O)Br)F,0.0
C1=CC(=C(C=C1C2(C3=C(C(=C(C(=C3Br)Br)Br)Br)C(=O)O2)C4=CC(=C(C=C4)O)S(=O)(=O)[O-])S(=O)(=O)[O-])O.[Na+].[Na+],0.0
C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O,1.0
C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O.O.O,1.0
C1=CC(=C(C=C1C2=CC(=C(C=C2)N)N)N)N,1.0
C1=CC(=C(C=C1C2=CC(=C(C=C2)N)N)N)N.Cl.Cl.Cl.Cl,1.0
C1=CC(=C(C=C1CC2=CC(=C(C=C2)N)Cl)Cl)N,1.0
C1=CC(=C(C=C1CCN)O)O,0.0
C1=CC(=C(C=C1CCN)O)O.Cl,0.0
C1=CC(=C(C=C1Cl)[N+](=O)[O-])N,1.0
C1=CC(=C(C=C1Cl)C(=O)O)Cl,0.0
C1=CC(=C(C=C1Cl)C2=NC(=NC(=N2)N)N)Cl.C(=C\C(=O)O)\C(=O)O,0.0
C1=CC(=C(C=C1Cl)CC2=C(C=CC(=C2)Cl)O)O,1.0
C1=CC(=C(C=C1Cl)Cl)/C(=C/N2C=NC=N2)/Cl.Cl,0.0
C1=CC(=C(C=C1Cl)Cl)[N+](=O)[O-],0.0
C1=CC(=C(C=C1Cl)Cl)C(=O)O,0.0
C1=CC(=C(C=C1Cl)Cl)C(F)(F)F,0.0
C1=CC(=C(C=C1Cl)Cl)C=O,0.0
C1=CC(=C(C=C1Cl)Cl)CC#N,0.0
C1=CC(=C(C=C1Cl)Cl)CC(=O)O,0.0
C1=CC(=C(C=C1Cl)Cl)Cl,0.0
C1=CC(=C(C=C1Cl)Cl)CO,0.0
C1=CC(=C(C=C1Cl)Cl)CO/N=C(\CN2C=CN=C2)/C3=C(C=C(C=C3)Cl)Cl.[N+](=O)(O)[O-],0.0
C1=CC(=C(C=C1Cl)Cl)COC(CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl,0.0
C1=CC(=C(C=C1Cl)Cl)N,0.0
C1=CC(=C(C=C1Cl)Cl)O,1.0
C1=CC(=C(C=C1Cl)Cl)OCC(=O)[O-].[Na+],0.0
C1=CC(=C(C=C1Cl)Cl)OCC(=O)O,0.0
C1=CC(=C(C=C1Cl)Cl)OCCCC(=O)[O-].[Na+],0.0
C1=CC(=C(C=C1Cl)N)Cl,0.0
C1=CC(=C(C=C1Cl)N)N,1.0
C1=CC(=C(C=C1Cl)O)Cl,1.0
C1=CC(=C(C=C1Cl)O)OC2=C(C=C(C=C2)Cl)Cl,1.0
C1=CC(=C(C=C1Cl)SC2=C(C=CC(=C2)Cl)O)O,1.0
C1=CC(=C(C=C1F)F)[N+](=O)[O-],0.0
C1=CC(=C(C=C1F)F)C(CN2C=NC=N2)(CN3C=NC=N3)O,0.0
C1=CC(=C(C=C1F)F)C(CN2C=NC=N2)(CN3C=NC=N3)OP(=O)(O)O,0.0
C1=CC(=C(C=C1F)F)N,0.0
C1=CC(=C(C=C1N)[N+](=O)[O-])N,1.0
C1=CC(=C(C=C1N)[N+](=O)[O-])NCCO,1.0
C1=CC(=C(C=C1N)[N+](=O)[O-])O,1.0
C1=CC(=C(C=C1N)C(=O)O)O,0.0
C1=CC(=C(C=C1N)Cl)Cl,0.0
C1=CC(=C(C=C1N)Cl)N.OS(=O)(=O)O,1.0
C1=CC(=C(C=C1N)N)Cl,0.0
C1=CC(=C(C=C1N)N)O.Cl.Cl,1.0
C1=CC(=C(C=C1N)O)C(=O)[O-].[Na+],0.0
C1=CC(=C(C=C1N)S(=O)(=O)O)/C=C/C2=C(C=C(C=C2)N)S(=O)(=O)O,0.0
C1=CC(=C(C=C1N=C=O)Cl)Cl,1.0
C1=CC(=C(C=C1N=NC2=CC(=C(C=C2)[O-])C(=O)O)C(=O)O)[O-].[Na+].[Na+],0.0
C1=CC(=C(C=C1NC(=O)C2=C(C(=CC(=C2)Cl)Cl)O)Cl)Cl,1.0
C1=CC(=C(C=C1NC(=O)N)Cl)Cl,1.0
C1=CC(=C(C=C1O)Cl)Cl,1.0
C1=CC(=C(C=C1O)O)C(=O)C2=C(C=C(C=C2)O)O,1.0
C1=CC(=C(C=C1O)O)C(=O)O,0.0
C1=CC(=C(C=C1O)S(=O)(=O)[O-])O.[K+],0.0
C1=CC(=C(C=C1OC2=C(C=C(C=C2I)C[C@@H](C(=O)O)N)I)I)O,1.0
C1=CC(=C(C=C1OC2=C(C=C(C=C2I)CC(=O)O)I)I)O,0.0
C1=CC(=C(C=C1S(=O)(=O)N)S(=O)(=O)N)Cl,0.0
C1=CC(=C(C=C1S(=O)(=O)O)C(=O)O)C(=O)O,0.0
C1=CC(=C(C=C1S(=O)(=O)O)N)O,0.0
C1=CC(=C(C=C1S(=O)(=O)O)N)S(=O)(=O)O,0.0
C1=CC(=C(C=C1SC#N)[N+](=O)[O-])N,1.0
C1=CC(=C(C2=NC=C(C=C21)Cl)C(=O)O)Cl,0.0
C1=CC(=C(N=C1)C(=O)O)C(=O)O,0.0
C1=CC(=C[N+](=C1)[O-])C(=O)O,0.0
C1=CC(=C[N+](=C1)[O-])CO,0.0
C1=CC(=C2C(=C1[N+](=O)[O-])C(=O)C3=C(C=CC(=C3C2=O)O)[N+](=O)[O-])O,1.0
C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO.Cl.Cl,0.0
C1=CC(=CC(=C1)[N+](=O)[O-])[N+](=O)[O-],0.0
C1=CC(=CC(=C1)[N+](=O)[O-])C(=O)[O-].[Na+],0.0
C1=CC(=CC(=C1)[N+](=O)[O-])C(=O)Cl,0.0
C1=CC(=CC(=C1)[N+](=O)[O-])C(=O)N,0.0
C1=CC(=CC(=C1)[N+](=O)[O-])C(=O)O,0.0
C1=CC(=CC(=C1)[N+](=O)[O-])C(F)(F)F,0.0
C1=CC(=CC(=C1)[N+](=O)[O-])C=O,0.0
C1=CC(=CC(=C1)[N+](=O)[O-])CCl,0.0
C1=CC(=CC(=C1)[N+](=O)[O-])N,0.0
C1=CC(=CC(=C1)Br)C=O,0.0
C1=CC(=CC(=C1)C#N)C#N,0.0
C1=CC(=CC(=C1)C(=O)Cl)C(=O)Cl,0.0
C1=CC(=CC(=C1)C(=O)O)C(=O)O,0.0
C1=CC(=CC(=C1)C(F)(F)F)C(=O)O,0.0
C1=CC(=CC(=C1)C(F)(F)F)CC#N,0.0
C1=CC(=CC(=C1)C2=C(C=CC(=C2)CCCCCCC3=CC(=C(C=C3)O[C@@H]4[C@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)C5=CC=CC(=C5)CC(=O)O)O[C@@H]6[C@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O)CC(=O)O,0.0
C1=CC(=CC(=C1)Cl)[N+](=O)[O-],0.0
C1=CC(=CC(=C1)Cl)C(F)(F)F,0.0
C1=CC(=CC(=C1)Cl)Cl,0.0
C1=CC(=CC(=C1)Cl)N,0.0
C1=CC(=CC(=C1)Cl)N(CCO)CCO,0.0
C1=CC(=CC(=C1)Cl)NC(=O)OCC#CCCl,1.0
C1=CC(=CC(=C1)Cl)NN=C(C#N)C#N,1.0
C1=CC(=CC(=C1)CN)CN,0.0
C1=CC(=CC(=C1)F)CN2C3=C(C=C(C=C3)F)C=C2C(=O)NC4=CC5=C(C=C4)NC=C5,1.0
C1=CC(=CC(=C1)I)[N+](=O)[O-],0.0
C1=CC(=CC(=C1)I)CN=C(N)N.C1=CC(=CC(=C1)I)CN=C(N)N.OS(=O)(=O)O,0.0
C1=CC(=CC(=C1)N)C(F)(F)F,0.0
C1=CC(=CC(=C1)N)N.Cl.Cl,1.0
C1=CC(=CC(=C1)N=C=O)C(F)(F)F,1.0
C1=CC(=CC(=C1)NC(=O)C(=O)O)C2=NNN=N2,0.0
C1=CC(=CC(=C1)NC(=O)C2=C(C(=CC(=C2)Br)Br)O)C(F)(F)F,1.0
C1=CC(=CC(=C1)NC2=C(C=CC=N2)C(=O)O)C(F)(F)F,1.0
C1=CC(=CC(=C1)O)[N+](=O)[O-],1.0
C1=CC(=CC(=C1)O)C(=O)O,0.0
C1=CC(=CC(=C1)O)C(CN)O.Cl,0.0
C1=CC(=CC(=C1)O)N,0.0
C1=CC(=CC(=C1)O)O,0.0
C1=CC(=CC(=C1)OC2=C(C=CC=N2)C(=O)NC3=C(C=C(C=C3)F)F)C(F)(F)F,1.0
C1=CC(=CC(=C1)OCCO)OCCO,0.0
C1=CC(=CC(=C1)S(=O)(=O)[O-])S(=O)(=O)[O-].[Na+].[Na+],0.0
C1=CC(=CC=C1/C=C/C(=O)O)/C=C/C(=O)O,0.0
C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O)O)O,1.0
C1=CC(=CC=C1/C=N/N/C(=N/N=C/C2=CC=C(C=C2)Cl)/N)Cl,0.0
C1=CC(=CC=C1[C@@H](C(=O)O)N)O,0.0
C1=CC(=CC=C1[C@@H]2[C@H](C(=O)N2C3=CC=C(C=C3)F)CC[C@@H](C4=CC=C(C=C4)F)O)O,1.0
C1=CC(=CC=C1[C@H]([C@@H](CO)NC(=O)C(Cl)Cl)O)[N+](=O)[O-],0.0
C1=CC(=CC=C1[C@H]([C@@H](COC(=O)CCC(=O)[O-])NC(=O)C(Cl)Cl)O)[N+](=O)[O-].[Na+],0.0
C1=CC(=CC=C1[N+](=O)[O-])[As](=O)(O)O,0.0
C1=CC(=CC=C1[N+](=O)[O-])[O-].[Na+],1.0
C1=CC(=CC=C1[N+](=O)[O-])Cl,0.0
C1=CC(=CC=C1[N+](=O)[O-])O,1.0
C1=CC(=CC=C1[N+](=O)[O-])OC2=C(C=C(C=C2)C(F)(F)F)[N+](=O)[O-],1.0
C1=CC(=CC=C1[N+](=O)[O-])OC2=C(C=C(C=C2)Cl)Cl,1.0
C1=CC(=CC=C1Br)Br,0.0
C1=CC(=CC=C1C#N)C(=O)O,0.0
C1=CC(=CC=C1C#N)C(C2=CC=C(C=C2)C#N)N3C=NC=N3,0.0
C1=CC(=CC=C1C#N)Cl,0.0
C1=CC(=CC=C1C(/C=C/C(=O)[O-])O)Cl.O.[Na+],0.0
C1=CC(=CC=C1C(=C(Cl)Cl)C2=CC=C(C=C2)Cl)Cl,1.0
C1=CC(=CC=C1C(=C(Cl)Cl)C2=CC=C(C=C2)O)O,1.0
C1=CC(=CC=C1C(=N)N)OCCCOC2=CC=C(C=C2)C(=N)N,0.0
C1=CC(=CC=C1C(=O)C2=C(C(=C(C=C2)O)O)O)O,1.0
C1=CC(=CC=C1C(=O)C2=C(C=C(C=C2)O)O)O,1.0
C1=CC(=CC=C1C(=O)C2=CC=C(C=C2)Cl)Cl,0.0
C1=CC(=CC=C1C(=O)CCl)OC2=CC=C(C=C2)C(=O)CCl,0.0
C1=CC(=CC=C1C(=O)Cl)[N+](=O)[O-],0.0
C1=CC(=CC=C1C(=O)Cl)C(=O)Cl,0.0
C1=CC(=CC=C1C(=O)N)[N+](=O)[O-],0.0
C1=CC(=CC=C1C(=O)N/N=C/C2=CC=C(O2)[N+](=O)[O-])O,1.0
C1=CC(=CC=C1C(=O)N[C@@H](CCC(=O)O)C(=O)O)NCC2=CN=C3C(=N2)C(=NC(=N3)N)N,0.0
C1=CC(=CC=C1C(=O)N[C@@H](CCC(=O)O)C(=O)O)NCC2=CN=C3C(=N2)C(=O)NC(=N3)N,0.0
C1=CC(=CC=C1C(=O)NC2=CC=C(C=C2)N)N,1.0
C1=CC(=CC=C1C(=O)NCC(=O)O)[N+](=O)[O-],0.0
C1=CC(=CC=C1C(=O)NCC(=O)O)N,0.0
C1=CC(=CC=C1C(=O)NP(=O)(N)N)F,0.0
C1=CC(=CC=C1C(=O)O)[N+](=O)[O-],0.0
C1=CC(=CC=C1C(=O)O)C(=O)O,0.0
C1=CC(=CC=C1C(=O)O)Cl,0.0
C1=CC(=CC=C1C(=O)O)N,0.0
C1=CC(=CC=C1C(=O)O)NN,0.0
C1=CC(=CC=C1C(=O)O)NN.Cl,0.0
C1=CC(=CC=C1C(=O)O)O,0.0
C1=CC(=CC=C1C(=O)O)OCCCOC2=CC=C(C=C2)C(=O)O,0.0
C1=CC(=CC=C1C(=O)O)OCCN2C=CN=C2,0.0
C1=CC(=CC=C1C(=O)O)S(=O)(=O)N,0.0
C1=CC(=CC=C1C(=O)O)S(=O)(=O)N(Cl)Cl,0.0
C1=CC(=CC=C1C(C#N)C2=C(C=C(C=C2Cl)N3C(=O)NC(=O)C=N3)Cl)Cl,1.0
C1=CC(=CC=C1C(C2=CC=C(C=C2)Cl)(C(Cl)(Cl)Cl)O)Cl,1.0
C1=CC(=CC=C1C(C2=CC=C(C=C2)Cl)C(=O)O)Cl,0.0
C1=CC(=CC=C1C(C2=CC=C(C=C2)Cl)C(Cl)(Cl)Cl)Cl,1.0
C1=CC(=CC=C1C(C2=CC=C(C=C2)Cl)C(Cl)Cl)Cl,1.0
C1=CC(=CC=C1C(C2=CC=C(C=C2)O)(C(F)(F)F)C(F)(F)F)O,1.0
C1=CC(=CC=C1C(C2=CC=C(C=C2)O)C(Cl)(Cl)Cl)O,1.0
C1=CC(=CC=C1C(CC(=O)O)CN)Cl,0.0
C1=CC(=CC=C1C(Cl)(Cl)Cl)Cl,0.0
C1=CC(=CC=C1C(CN)O)O.Cl,0.0
C1=CC(=CC=C1C(F)(F)F)Cl,0.0
C1=CC(=CC=C1C[C@@H](C(=O)O)N)O,0.0
C1=CC(=CC=C1C=O)[N+](=O)[O-],0.0
C1=CC(=CC=C1C=O)C(=O)O,0.0
C1=CC(=CC=C1C=O)F,0.0
C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O,1.0
C1=CC(=CC=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O,1.0
C1=CC(=CC=C1C2=CC=C(C=C2)N)N,1.0
C1=CC(=CC=C1C2=CC=C(C=C2)N)N.Cl.Cl,0.0
C1=CC(=CC=C1C2=CC=C(C=C2)O)O,1.0
C1=CC(=CC=C1C2=COC3=CC(=CC(=C3C2=O)O)O)O,1.0
C1=CC(=CC=C1C2=CSC(=N2)N)[N+](=O)[O-],1.0
C1=CC(=CC=C1C2=CSC(=N2)NN)[N+](=O)[O-],1.0
C1=CC(=CC=C1C2=CSC(=N2)NN)N,1.0
C1=CC(=CC=C1C2=NC(=CS2)CC(=O)O)Cl,0.0
C1=CC(=CC=C1CBr)[N+](=O)[O-],0.0
C1=CC(=CC=C1CBr)Br,0.0
C1=CC(=CC=C1CC(C(=O)O)N)Cl,0.0
C1=CC(=CC=C1CC(C(=O)O)N)F,0.0
C1=CC(=CC=C1CC2=CC=C(C=C2)N)N,0.0
C1=CC(=CC=C1CC2=CC=C(C=C2)N=C=O)N=C=O,0.0
C1=CC(=CC=C1CC2=CC=C(C=C2)O)O,1.0
C1=CC(=CC=C1CCC(=O)C2=C(C=C(C=C2O)O)O)O,1.0
C1=CC(=CC=C1CCC2=CNC3=C2C(=O)NC(=N3)N)C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-].[Na+].[Na+],0.0
C1=CC(=CC=C1CCCC(=O)O)N(CCCl)CCCl,0.0
C1=CC(=CC=C1CCl)[N+](=O)[O-],0.0
C1=CC(=CC=C1CCN)O,0.0
C1=CC(=CC=C1CCN)O.Cl,0.0
C1=CC(=CC=C1CCNS(=O)(=O)C2=CC=C(C=C2)Cl)CC(=O)O,0.0
C1=CC(=CC=C1CCO)NC2=C3C(=C(C=C2)O)C(=O)C4=C(C=CC(=C4C3=O)[N+](=O)[O-])O,1.0
C1=CC(=CC=C1CCO[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)O,0.0
C1=CC(=CC=C1Cl)Cl,0.0
C1=CC(=CC=C1CN)S(=O)(=O)N.Cl,0.0
C1=CC(=CC=C1CN2C=CN=C2)/C=C/C(=O)O.Cl,0.0
C1=CC(=CC=C1F)Br,0.0
C1=CC(=CC=C1N)[As](=O)(O)[O-].[Na+],0.0
C1=CC(=CC=C1N)[As](=O)(O)O,0.0
C1=CC(=CC=C1N)[N+](=O)[O-],0.0
C1=CC(=CC=C1N)Br,0.0
C1=CC(=CC=C1N)Cl,0.0
C1=CC(=CC=C1N)Cl.Cl,0.0
C1=CC(=CC=C1N)N,1.0
C1=CC(=CC=C1N)N=NC2=CC=C(C=C2)N,1.0
C1=CC(=CC=C1N)O,1.0
C1=CC(=CC=C1N)OC2=CC(=C(C=C2)N)N,1.0
C1=CC(=CC=C1N)OC2=CC=C(C=C2)Cl,0.0
C1=CC(=CC=C1N)OC2=CC=C(C=C2)N,0.0
C1=CC(=CC=C1N)S(=O)(=O)[O-].[Na+],0.0
C1=CC(=CC=C1N)S(=O)(=O)C2=CC=C(C=C2)N,0.0
C1=CC(=CC=C1N)S(=O)(=O)N,0.0
C1=CC(=CC=C1N)S(=O)(=O)N=C(N)N,0.0
C1=CC(=CC=C1N)S(=O)(=O)NC(=S)N,0.0
C1=CC(=CC=C1N)S(=O)(=O)NC2=NC=CS2,0.0
C1=CC(=CC=C1N)S(=O)(=O)NC2=NN=C(C=C2)Cl,0.0
C1=CC(=CC=C1N)SC2=CC=C(C=C2)N,0.0
C1=CC(=CC=C1N=C=O)Cl,1.0
C1=CC(=CC=C1N=C=S)N=C=S,0.0
C1=CC(=CC=C1N=NC2=C(NN(C2=O)C3=CC=C(C=C3)S(=O)(=O)[O-])C(=O)[O-])S(=O)(=O)[O-].[Na+].[Na+].[Na+],0.0
C1=CC(=CC=C1N=O)O,1.0
C1=CC(=CC=C1NC(=O)/C=C/C(=O)O)S(=O)(=O)NC2=NC=CS2,0.0
C1=CC(=CC=C1NC(=O)C2=C(C(=CC(=C2)Br)Br)O)Br,1.0
C1=CC(=CC=C1NC(=O)C2=CC(=C(S2)Br)Br)Br,1.0
C1=CC(=CC=C1NC(=O)CC[C@@H](C(=O)O)N)[N+](=O)[O-].Cl,0.0
C1=CC(=CC=C1NC(=O)CCC(=O)O)S(=O)(=O)N,0.0
C1=CC(=CC=C1NC(=O)CCC(=O)O)S(=O)(=O)NC2=NC=CS2,0.0
C1=CC(=CC=C1NC(=O)CO)[As](=O)(O)O[Bi]=O,0.0
C1=CC(=CC=C1NC(=O)N)[As](=O)(O)O,0.0
C1=CC(=CC=C1NC(=O)N)Cl,0.0
